2535,1739554828.286431
1399,1739554828.286437
423,1739554828.286443
8,1739554828.286449
222,1739554828.286455
998,1739554828.286461
2034,1739554828.286467
3916,1739554828.286479
3915,1739554828.286488
3180,1739554828.286494
2095,1739554828.286500
942,1739554828.286506
193,1739554828.286512
15,1739554828.286518
424,1739554828.286524
1340,1739554828.286530
2537,1739554828.286536
3566,1739554828.286542
4065,1739554828.286548
3942,1739554828.286554
3236,1739554828.286560
1780,1739554828.286568
428,1739554828.286576
8,1739554828.286584
781,1739554828.286593
2281,1739554828.286601
3646,1739554828.286610
4055,1739554828.286619
3187,1739554828.286627
1595,1739554828.286636
254,1739554828.286645
189,1739554828.286655
1454,1739554828.286664
2591,1739554828.286669
3603,1739554828.286676
4074,1739554828.286682
3920,1739554828.286688
3242,1739554828.286694
2171,1739554828.286700
1062,1739554828.286705
256,1739554828.286711
7,1739554828.286718
457,1739554828.286724
1329,1739554828.286730
2463,1739554828.286736
3468,1739554828.286741
4036,1739554828.286748
3970,1739554828.286754
3347,1739554828.286759
2239,1739554828.286766
1122,1739554828.286772
290,1739554828.286777
0,1739554828.286783
306,1739554828.286789
1149,1739554828.286795
2206,1739554828.286801
3321,1739554828.286807
3980,1739554828.286813
4044,1739554828.286819
3446,1739554828.286825
2433,1739554828.286831
1361,1739554828.286837
478,1739554828.286843
18,1739554828.286849
211,1739554828.286855
978,1739554828.286861
2074,1739554828.286867
3215,1739554828.286873
3932,1739554828.286879
4078,1739554828.286885
3624,1739554828.286891
2684,1739554828.286897
1548,1739554828.286903
522,1739554828.286909
28,1739554828.286915
182,1739554828.286921
816,1739554828.286927
1942,1739554828.286933
2993,1739554828.286939
3816,1739554828.286945
4094,1739554828.286951
3705,1739554828.286957
2749,1739554828.286963
1552,1739554828.286969
614,1739554828.286975
55,1739554828.286981
90,1739554828.286987
713,1739554828.286993
1810,1739554828.286999
2932,1739554828.287005
3781,1739554828.287011
4095,1739554828.287017
3779,1739554828.287023
2929,1739554828.287029
1871,1739554828.287034
862,1739554828.287040
131,1739554828.287046
41,1739554828.287052
571,1739554828.287058
1617,1739554828.287064
2751,1739554828.287070
3629,1739554828.287076
4079,1739554828.287082
3904,1739554828.287088
3156,1739554828.287094
2067,1739554828.287100
972,1739554828.287106
208,1739554828.287112
11,1739554828.287118
442,1739554828.287124
1367,1739554828.287130
2502,1739554828.287136
3542,1739554828.287142
4058,1739554828.287148
3956,1739554828.287154
3213,1739554828.287160
2135,1739554828.287166
1030,1739554828.287172
239,1739554828.287178
1,1739554828.287184
400,1739554828.287190
1363,1739554828.287196
2498,1739554828.287202
3448,1739554828.287208
4029,1739554828.287214
4000,1739554828.287220
3368,1739554828.287226
2330,1739554828.287232
1205,1739554828.287238
339,1739554828.287244
0,1739554828.287250
326,1739554828.287256
1182,1739554828.287262
2305,1739554828.287268
3299,1739554828.287274
3971,1739554828.287280
4035,1739554828.287286
3420,1739554828.287292
2460,1739554828.287298
1267,1739554828.287304
378,1739554828.287310
3,1739554828.287316
227,1739554828.287322
1009,1739554828.287328
2110,1739554828.287334
3192,1739554828.287340
3946,1739554828.287346
4063,1739554828.287352
3559,1739554828.287358
2588,1739554828.287364
1452,1739554828.287370
499,1739554828.287376
23,1739554828.287382
146,1739554828.287388
845,1739554828.287394
1978,1739554828.287400
3025,1739554828.287405
3834,1739554828.287411
4088,1739554828.287417
3721,1739554828.287423
2834,1739554828.287429
1642,1739554828.287435
681,1739554828.287441
96,1739554828.287447
65,1739554828.287453
692,1739554828.287459
1657,1739554828.287465
3918,1739554828.287479
3939,1739554828.287488
3176,1739554828.287494
2091,1739554828.287500
222,1739554828.287522
891,1739554828.287527
1906,1739554828.287533
2961,1739554828.287538
3764,1739554828.287544
4093,1739554828.287549
3888,1739554828.287555
3179,1739554828.287560
2159,1739554828.287566
1165,1739554828.287571
387,1739554828.287577
16,1739554828.287582
166,1739554828.287588
835,1739554828.287593
1839,1739554828.287599
2899,1739554828.287605
3726,1739554828.287610
4083,1739554828.287616
3917,1739554828.287621
3287,1739554828.287627
2227,1739554828.287632
1168,1739554828.287638
352,1739554828.287644
9,1739554828.287649
191,1739554828.287655
832,1739554828.287660
1771,1739554828.287665
2837,1739554828.287671
3646,1739554828.287676
4074,1739554828.287682
3918,1739554828.287688
3290,1739554828.287693
2294,1739554828.287699
1289,1739554828.287704
501,1739554828.287724
1274,1739554828.287730
2278,1739554828.287735
3225,1739554828.287740
3884,1739554828.287745
4095,1739554828.287750
3865,1739554828.287755
3293,1739554828.287760
2361,1739554828.287765
951,1739554828.287773
83,1739554828.287780
187,1739554828.287788
1270,1739554828.287796
3004,1739554828.287805
3853,1739554828.287812
4095,1739554828.287817
3895,1739554828.287822
3296,1739554828.287827
2428,1739554828.287832
1417,1739554828.287837
605,1739554828.287842
104,1739554828.287847
22,1739554828.287852
341,1739554828.287856
1093,1739554828.287862
2014,1739554828.287866
2943,1739554828.287872
3639,1739554828.287876
4050,1739554828.287881
4028,1739554828.287886
3621,1739554828.287891
2860,1739554828.287896
1923,1739554828.287901
1068,1739554828.287905
326,1739554828.287911
10,1739554828.287916
158,1739554828.287921
719,1739554828.287926
1567,1739554828.287931
2456,1739554828.287935
3318,1739554828.287940
3907,1739554828.287945
1486,1739554828.287970
2262,1739554828.288001
3783,1739554828.288011
4092,1739554828.288016
3872,1739554828.288022
3255,1739554828.288027
2250,1739554828.288032
1248,1739554828.288038
403,1739554828.288043
6,1739554828.288051
865,1739554828.288060
1875,1739554828.288066
2932,1739554828.288071
3709,1739554828.288077
4080,1739554828.288082
3928,1739554828.288088
3258,1739554828.288093
2254,1739554828.288099
1252,1739554828.288105
406,1739554828.288110
12,1739554828.288116
179,1739554828.288121
810,1739554828.288126
1807,1739554828.288132
2871,1739554828.288138
3707,1739554828.288143
4086,1739554828.288149
3930,1739554828.288154
3261,1739554828.288160
2385,1739554828.288165
1315,1739554828.288171
488,1739554828.288176
20,1739554828.288182
152,1739554828.288188
756,1739554828.288193
1740,1739554828.288198
2748,1739554828.288204
3585,1739554828.288209
4045,1739554828.288214
3998,1739554828.288220
3413,1739554828.288226
2452,1739554828.288231
1379,1739554828.288237
490,1739554828.288242
31,1739554828.288248
106,1739554828.288254
704,1739554828.288259
1673,1739554828.288265
2684,1739554828.288270
3582,1739554828.288276
4058,1739554828.288281
3999,1739554828.288287
3416,1739554828.288292
2580,1739554828.288297
1505,1739554828.288303
625,1739554828.288308
58,1739554828.288314
86,1739554828.288320
608,1739554828.288325
1482,1739554828.288331
2495,1739554828.288336
3446,1739554828.288341
3992,1739554828.288347
4035,1739554828.288352
3555,1739554828.288358
2646,1739554828.288363
1571,1739554828.288369
674,1739554828.288374
114,1739554828.288380
38,1739554828.288385
475,1739554828.288391
1356,1739554828.288396
2365,1739554828.288402
3395,1739554828.288408
3947,1739554828.288413
4073,1739554828.288418
3681,1739554828.288424
2830,1739554828.288429
1827,1739554828.288435
826,1739554828.288440
161,1739554828.288446
17,1739554828.288451
432,1739554828.288457
1234,1739554828.288462
2298,1739554828.288468
3893,1739554828.288479
680,1739554828.288508
78,1739554828.288514
65,1739554828.288520
645,1739554828.288526
1657,1739554828.288532
4074,1739554828.288552
3686,1739554828.288557
2837,1739554828.288563
1835,1739554828.288568
781,1739554828.288574
191,1739554828.288579
16,1739554828.288585
389,1739554828.288590
1168,1739554828.288595
2163,1739554828.288601
3129,1739554828.288606
3861,1739554828.288612
4093,1739554828.288617
3796,1739554828.288623
2957,1739554828.288628
2030,1739554828.288634
995,1739554828.288639
315,1739554828.288644
3,1739554828.288650
221,1739554828.288655
941,1739554828.288661
1903,1739554828.288666
2958,1739554828.288672
3762,1739554828.288677
4089,1739554828.288682
3917,1739554828.288688
3287,1739554828.288693
2290,1739554828.288699
1226,1739554828.288704
389,1739554828.288710
9,1739554828.288716
140,1739554828.288721
782,1739554828.288726
1708,1739554828.288732
2718,1739554828.288737
3606,1739554828.288743
4064,1739554828.288748
3988,1739554828.288754
3389,1739554828.288759
2483,1739554828.288764
1532,1739554828.288769
599,1739554828.288775
101,1739554828.288780
61,1739554828.288786
588,1739554828.288792
1517,1739554828.288797
2530,1739554828.288803
3425,1739554828.288808
3983,1739554828.288813
4067,1739554828.288819
3656,1739554828.288824
2733,1739554828.288830
1723,1739554828.288835
744,1739554828.288841
171,1739554828.288846
14,1739554828.288851
380,1739554828.288857
1212,1739554828.288862
2147,1739554828.288867
3222,1739554828.288873
3883,1739554828.288879
4090,1739554828.288884
3735,1739554828.288890
2971,1739554828.288895
1982,1739554828.288901
1009,1739554828.288906
258,1739554828.288911
0,1739554828.288917
274,1739554828.288922
1037,1739554828.288928
2015,1739554828.288933
3057,1739554828.288939
3788,1739554828.288944
4092,1739554828.288949
3896,1739554828.288955
3195,1739554828.288960
2242,1739554828.288966
1182,1739554828.288971
398,1739554828.288977
18,1739554828.288982
159,1739554828.288988
820,1739554828.288993
1756,1739554828.288999
2823,1739554828.289004
3637,1739554828.289010
4072,1739554828.289015
3949,1739554828.289021
3352,1739554828.289026
2436,1739554828.289032
1424,1739554828.289037
565,1739554828.289042
69,1739554828.289047
74,1739554828.289053
577,1739554828.289058
1502,1739554828.289064
2577,1739554828.289069
3461,1739554828.289075
3978,1739554828.289080
4070,1739554828.289085
3626,1739554828.289091
2807,1739554828.289096
1739,1739554828.289102
806,1739554828.289107
152,1739554828.289113
12,1739554828.289118
371,1739554828.289123
1198,1739554828.289129
2259,1739554828.289134
3209,1739554828.289140
3876,1739554828.289145
4094,1739554828.289150
3812,1739554828.289156
3042,1739554828.289161
2062,1739554828.289167
1022,1739554828.289172
265,1739554828.289178
0,1739554828.289183
266,1739554828.289189
968,1739554828.289194
1935,1739554828.289200
2929,1739554828.289205
3744,1739554828.289210
4086,1739554828.289216
3903,1739554828.289221
3261,1739554828.289227
2194,1739554828.289232
1255,1739554828.289238
408,1739554828.289243
20,1739554828.289248
129,1739554828.289254
708,1739554828.289259
1677,1739554828.289265
2688,1739554828.289270
3585,1739554828.289276
4059,1739554828.289281
3998,1739554828.289287
3413,1739554828.289292
2576,1739554828.289297
1501,1739554828.289303
621,1739554828.289308
73,1739554828.289314
69,1739554828.289320
566,1739554828.289325
1425,1739554828.289330
2437,1739554828.289335
3353,1739554828.289341
3950,1739554828.289346
4072,1739554828.289352
3595,1739554828.289357
2822,1739554828.289363
1755,1739554828.289368
819,1739554828.289373
184,1739554828.289379
5,1739554828.289384
326,1739554828.289390
1126,1739554828.289395
2115,1739554828.289401
3143,1739554828.289406
3838,1739554828.289412
4095,1739554828.289417
3851,1739554828.289422
3111,1739554828.289428
2142,1739554828.289433
1092,1739554828.289438
341,1739554828.289444
3,1739554828.289449
200,1739554828.289455
798,1739554828.289460
1792,1739554828.289465
3489,1739554828.289475
1390,1739554828.289504
457,1739554828.289510
14,1739554828.289515
198,1739554828.289521
898,1739554828.289527
1915,1739554828.289533
3912,1739554828.289555
3225,1739554828.289560
2214,1739554828.289566
1157,1739554828.289571
382,1739554828.289577
8,1739554828.289582
170,1739554828.289588
791,1739554828.289593
1721,1739554828.289598
2790,1739554828.289604
3614,1739554828.289609
4066,1739554828.289615
3984,1739554828.289620
3380,1739554828.289626
2471,1739554828.289631
1397,1739554828.289637
546,1739554828.289642
47,1739554828.289648
100,1739554828.289653
643,1739554828.289659
1591,1739554828.289664
2604,1739554828.289670
3481,1739554828.289675
4024,1739554828.289680
4053,1739554828.289686
3566,1739554828.289691
2721,1739554828.289697
1586,1739554828.289702
734,1739554828.289708
98,1739554828.289713
36,1739554828.289719
507,1739554828.289724
1342,1739554828.289730
2350,1739554828.289735
3335,1739554828.289741
3941,1739554828.289746
4075,1739554828.289752
3651,1739554828.289757
2903,1739554828.289762
1842,1739554828.289768
944,1739554828.289773
222,1739554828.289778
0,1739554828.289784
348,1739554828.289790
1104,1739554828.289795
2155,1739554828.289800
3123,1739554828.289806
3827,1739554828.289811
4095,1739554828.289817
3862,1739554828.289822
3131,1739554828.289828
2102,1739554828.289833
1113,1739554828.289839
319,1739554828.289844
4,1739554828.289850
217,1739554828.289855
882,1739554828.289860
1832,1739554828.289866
2893,1739554828.289871
3722,1739554828.289877
4082,1739554828.289882
3920,1739554828.289888
3292,1739554828.289893
2360,1739554828.289898
1292,1739554828.289904
432,1739554828.289910
26,1739554828.289915
138,1739554828.289921
726,1739554828.289926
1701,1739554828.289932
2650,1739554828.289937
3559,1739554828.289942
4036,1739554828.289948
4010,1739554828.289953
3442,1739554828.289959
2490,1739554828.289964
1477,1739554828.289970
559,1739554828.289976
52,1739554828.289981
76,1739554828.289986
583,1739554828.289992
1510,1739554828.289997
2523,1739554828.290003
3467,1739554828.290008
4019,1739554828.290014
4043,1739554828.290019
3579,1739554828.290025
2740,1739554828.290030
1731,1739554828.290035
799,1739554828.290040
149,1739554828.290046
32,1739554828.290052
413,1739554828.290057
1324,1739554828.290063
2267,1739554828.290068
3268,1739554828.290073
3145,1739554828.290094
960,1739554828.290106
11,1739554828.290116
239,1739554828.290122
922,1739554828.290127
1880,1739554828.290133
3160,1739554828.290140
4087,1739554828.290149
3871,1739554828.290155
3094,1739554828.290161
2057,1739554828.290167
1074,1739554828.290172
296,1739554828.290178
2,1739554828.290183
208,1739554828.290188
866,1739554828.290194
1812,1739554828.290199
2933,1739554828.290205
3710,1739554828.290210
4087,1739554828.290216
3928,1739554828.290221
3257,1739554828.290226
2380,1739554828.290232
1310,1739554828.290237
484,1739554828.290243
29,1739554828.290248
131,1739554828.290254
711,1739554828.290259
1682,1739554828.290265
2692,1739554828.290270
3545,1739554828.290276
4047,1739554828.290281
4032,1739554828.290286
3456,1739554828.290292
2571,1739554828.290298
1496,1739554828.290303
573,1739554828.290309
72,1739554828.290314
71,1739554828.290319
569,1739554828.290325
1429,1739554828.290330
2504,1739554828.290336
3452,1739554828.290341
3995,1739554828.290347
4060,1739554828.290352
3592,1739554828.290358
2818,1739554828.290363
1687,1739554828.290369
815,1739554828.290374
133,1739554828.290380
19,1739554828.290385
440,1739554828.290390
1305,1739554828.290396
2311,1739554828.290401
3252,1739554828.290407
3899,1739554828.290412
4092,1739554828.290417
3713,1739554828.290423
2938,1739554828.290429
1881,1739554828.290434
923,1739554828.290440
211,1739554828.290445
0,1739554828.290450
293,1739554828.290456
1014,1739554828.290461
2052,1739554828.290467
3701,1739554828.290477
1207,1739554828.290505
306,1739554828.290511
0,1739554828.290517
324,1739554828.290523
1123,1739554828.290528
4095,1739554828.290550
3822,1739554828.290556
3059,1739554828.290561
2081,1739554828.290567
984,1739554828.290572
308,1739554828.290578
0,1739554828.290583
198,1739554828.290588
899,1739554828.290594
1852,1739554828.290599
2969,1739554828.290605
3696,1739554828.290610
4084,1739554828.290616
3937,1739554828.290621
3376,1739554828.290626
2403,1739554828.290632
1393,1739554828.290637
500,1739554828.290642
46,1739554828.290648
102,1739554828.290653
646,1739554828.290659
1596,1739554828.290664
2609,1739554828.290670
3438,1739554828.290675
4026,1739554828.290680
4038,1739554828.290686
3519,1739554828.290691
2717,1739554828.290697
1644,1739554828.290702
780,1739554828.290707
140,1739554828.290713
16,1739554828.290718
390,1739554828.290724
1228,1739554828.290729
2291,1739554828.290735
3236,1739554828.290740
3890,1739554828.290745
4089,1739554828.290751
3795,1739554828.290756
3069,1739554828.290761
2029,1739554828.290767
994,1739554828.290772
250,1739554828.290778
0,1739554828.290783
251,1739554828.290789
942,1739554828.290794
1904,1739554828.290799
2901,1739554828.290805
3727,1739554828.290810
4089,1739554828.290816
3916,1739554828.290821
3234,1739554828.290827
2288,1739554828.290832
1284,1739554828.290838
466,1739554828.290843
36,1739554828.290848
118,1739554828.290854
684,1739554828.290859
1647,1739554828.290865
2659,1739554828.290870
3565,1739554828.290875
4038,1739554828.290881
4025,1739554828.290886
3571,1739554828.290891
2667,1739554828.290897
1593,1739554828.290903
691,1739554828.290908
101,1739554828.290914
34,1739554828.290919
502,1739554828.290924
1276,1739554828.290930
2406,1739554828.290935
3378,1739554828.290941
3962,1739554828.290946
4067,1739554828.290952
3694,1739554828.290957
2909,1739554828.290962
1913,1739554828.290967
896,1739554828.290973
255,1739554828.290978
3,1739554828.290984
309,1739554828.290989
1042,1739554828.290995
2084,1739554828.291000
3116,1739554828.291006
3790,1739554828.291011
4093,1739554828.291016
3894,1739554828.291021
3244,1739554828.291027
2237,1739554828.291032
1236,1739554828.291038
395,1739554828.291043
27,1739554828.291049
115,1739554828.291054
724,1739554828.291059
1572,1739554828.291064
2647,1739554828.291070
3513,1739554828.291075
4036,1739554828.291081
4011,1739554828.291086
3491,1739554828.291092
2617,1739554828.291097
1604,1739554828.291102
700,1739554828.291108
126,1739554828.291113
32,1739554828.291119
494,1739554828.291124
1324,1739554828.291130
2394,1739554828.291135
3320,1739554828.291140
3933,1739554828.291146
4085,1739554828.291151
3738,1739554828.291157
2920,1739554828.291162
1925,1739554828.291167
854,1739554828.291173
261,1739554828.291178
0,1739554828.291184
271,1739554828.291189
1031,1739554828.291194
2008,1739554828.291200
3106,1739554828.291206
3784,1739554828.291211
4095,1739554828.291217
3841,1739554828.291222
3148,1739554828.291227
2185,1739554828.291233
1247,1739554828.291238
365,1739554828.291244
11,1739554828.291249
181,1739554828.291255
814,1739554828.291260
1813,1739554828.291265
2817,1739554828.291271
3633,1739554828.291276
4060,1739554828.291281
3974,1739554828.291287
3357,1739554828.291293
2379,1739554828.291298
1431,1739554828.291303
526,1739554828.291309
71,1739554828.291314
90,1739554828.291320
572,1739554828.291325
1495,1739554828.291331
2508,1739554828.291336
3501,1739554828.291342
4015,1739554828.291347
4047,1739554828.291352
3589,1739554828.291358
2754,1739554828.291363
1683,1739554828.291368
761,1739554828.291374
131,1739554828.291380
29,1739554828.291385
443,1739554828.291391
1309,1739554828.291396
2316,1739554828.291401
3256,1739554828.291407
3901,1739554828.291412
4087,1739554828.291418
3711,1739554828.291423
2934,1739554828.291429
1941,1739554828.291434
973,1739554828.291439
238,1739554828.291445
0,1739554828.291450
263,1739554828.291456
1018,1739554828.291461
1992,1739554828.291466
3403,1739554828.291475
1381,1739554828.291504
492,1739554828.291509
1861,1739554828.291532
2861,1739554828.291538
3701,1739554828.291543
4085,1739554828.291549
3934,1739554828.291554
673,1739554828.291574
113,1739554828.291580
10,1739554828.291584
325,1739554828.291589
1011,1739554828.291594
1857,1739554828.291599
2798,1739554828.291604
3620,1739554828.291609
4057,1739554828.291615
4036,1739554828.291619
3599,1739554828.291624
2828,1739554828.291629
1953,1739554828.291634
983,1739554828.291639
308,1739554828.291644
7,1739554828.291649
147,1739554828.291654
697,1739554828.291659
1538,1739554828.291664
2489,1739554828.291669
3345,1739554828.291674
3921,1739554828.291679
4093,1739554828.291684
3823,1739554828.291689
3224,1739554828.291693
2340,1739554828.291699
1392,1739554828.291703
586,1739554828.291708
116,1739554828.291713
26,1739554828.291718
356,1739554828.291723
1116,1739554828.291728
2040,1739554828.291733
2909,1739554828.291738
3655,1739554828.291743
4055,1739554828.291748
4022,1739554828.291753
3562,1739554828.291758
2776,1739554828.291763
1833,1739554828.291768
936,1739554828.291773
279,1739554828.291778
8,1739554828.291783
144,1739554828.291788
691,1739554828.291792
1530,1739554828.291797
2544,1739554828.291803
3339,1739554828.291807
3943,1739554828.291813
4089,1739554828.291817
3795,1739554828.291822
3177,1739554828.291827
2284,1739554828.291832
1339,1739554828.291837
548,1739554828.291842
79,1739554828.291847
49,1739554828.291852
466,1739554828.291857
1166,1739554828.291862
2033,1739554828.291867
3016,1739554828.291872
3727,1739554828.291877
4075,1739554828.291882
3986,1739554828.291887
3479,1739554828.291892
2724,1739554828.291897
1777,1739554828.291902
889,1739554828.291907
251,1739554828.291911
0,1739554828.291917
220,1739554828.291922
834,1739554828.291927
1710,1739554828.291932
2659,1739554828.291936
3430,1739554828.291941
3963,1739554828.291946
4084,1739554828.291951
3765,1739554828.291956
3020,1739554828.291961
2164,1739554828.291966
1228,1739554828.291971
468,1739554828.291976
65,1739554828.291981
47,1739554828.291986
461,1739554828.291991
1276,1739554828.291996
2216,1739554828.292001
3065,1739554828.292006
3758,1739554828.292011
4082,1739554828.292016
3967,1739554828.292021
3485,1739554828.292025
2670,1739554828.292030
1722,1739554828.292035
843,1739554828.292040
225,1739554828.292045
0,1739554828.292050
246,1739554828.292055
828,1739554828.292060
1639,1739554828.292065
2652,1739554828.292070
3470,1739554828.292075
3960,1739554828.292080
4085,1739554828.292085
3769,1739554828.292090
3082,1739554828.292094
2236,1739554828.292099
1294,1739554828.292104
515,1739554828.292109
51,1739554828.292114
45,1739554828.292119
497,1739554828.292124
1269,1739554828.292129
2145,1739554828.292134
3660,1739554828.292157
212,1739554828.292188
3958,1739554828.292213
1797,1739554828.292235
853,1739554828.292240
150,1739554828.292246
158,1739554828.292254
1088,1739554828.292262
2201,1739554828.292267
3107,1739554828.292272
3817,1739554828.292278
4095,1739554828.292283
3871,1739554828.292289
3253,1739554828.292294
2248,1739554828.292299
1306,1739554828.292304
481,1739554828.292309
1561,1739554828.292331
2636,1739554828.292336
3505,1739554828.292342
3998,1739554828.292347
4059,1739554828.292352
3586,1739554828.292357
2868,1739554828.292362
1868,1739554828.292368
966,1739554828.292373
234,1739554828.292378
0,1739554828.292383
267,1739554828.292389
970,1739554828.292394
1937,1739554828.292399
2873,1739554828.292404
3670,1739554828.292410
2753,1739554828.292430
1682,1739554828.292435
712,1739554828.292441
131,1739554828.292446
19,1739554828.292452
405,1739554828.292457
1192,1739554828.292462
2253,1739554828.292468
3873,1739554828.292478
764,1739554828.292507
111,1739554828.292513
40,1739554828.292519
612,1739554828.292525
1550,1739554828.292531
4072,1739554828.292552
3713,1739554828.292557
2820,1739554828.292562
1817,1739554828.292568
817,1739554828.292573
210,1739554828.292579
5,1739554828.292584
327,1739554828.292590
1070,1739554828.292595
2117,1739554828.292600
3144,1739554828.292606
3839,1739554828.292611
4095,1739554828.292617
3819,1739554828.292622
3054,1739554828.292628
2140,1739554828.292633
1091,1739554828.292639
340,1739554828.292644
2,1739554828.292650
200,1739554828.292655
903,1739554828.292660
1857,1739554828.292666
2858,1739554828.292671
3699,1739554828.292677
4068,1739554828.292682
3959,1739554828.292687
3372,1739554828.292693
2335,1739554828.292698
1388,1739554828.292704
497,1739554828.292709
45,1739554828.292715
84,1739554828.292720
604,1739554828.292725
1477,1739554828.292731
2552,1739554828.292736
3488,1739554828.292742
4010,1739554828.292747
4020,1739554828.292753
3559,1739554828.292758
2712,1739554828.292763
1702,1739554828.292768
776,1739554828.292774
138,1739554828.292779
17,1739554828.292785
393,1739554828.292790
1232,1739554828.292796
2233,1739554828.292801
3188,1739554828.292806
3864,1739554828.292812
4095,1739554828.292817
3792,1739554828.292823
3065,1739554828.292828
2024,1739554828.292834
1045,1739554828.292839
312,1739554828.292844
0,1739554828.292850
223,1739554828.292855
893,1739554828.292861
1909,1739554828.292866
2906,1739554828.292871
3729,1739554828.292877
4090,1739554828.292882
3914,1739554828.292888
3332,1739554828.292893
2347,1739554828.292898
1399,1739554828.292904
463,1739554828.292909
48,1739554828.292915
120,1739554828.292920
641,1739554828.292926
1589,1739554828.292931
2602,1739554828.292937
3524,1739554828.292942
4024,1739554828.292947
4039,1739554828.292953
3524,1739554828.292958
2662,1739554828.292964
1588,1739554828.292969
736,1739554828.292974
120,1739554828.292980
24,1739554828.292985
424,1739554828.292990
1280,1739554828.292996
2285,1739554828.293001
3282,1739554828.293007
3940,1739554828.293012
4084,1739554828.293018
3691,1739554828.293023
2962,1739554828.293029
1908,1739554828.293034
945,1739554828.293040
223,1739554828.293045
0,1739554828.293051
312,1739554828.293056
1046,1739554828.293061
2025,1739554828.293067
3010,1739554828.293072
3759,1739554828.293077
4095,1739554828.293083
3863,1739554828.293088
3133,1739554828.293094
2168,1739554828.293099
1115,1739554828.293105
355,1739554828.293110
9,1739554828.293116
163,1739554828.293121
828,1739554828.293127
1766,1739554828.293132
2773,1739554828.293137
3643,1739554828.293143
4074,1739554828.293149
3990,1739554828.293154
3393,1739554828.293159
2488,1739554828.293164
1414,1739554828.293170
558,1739554828.293175
66,1739554828.293181
60,1739554828.293186
540,1739554828.293191
1329,1739554828.293196
2400,1739554828.293202
3324,1739554828.293207
3981,1739554828.293213
4068,1739554828.293218
3660,1739554828.293224
2798,1739554828.293229
1792,1739554828.293235
849,1739554828.293240
173,1739554828.293246
2,1739554828.293251
340,1739554828.293256
1092,1739554828.293262
2141,1739554828.293267
3111,1739554828.293272
3820,1739554828.293278
4095,1739554828.293283
3839,1739554828.293289
3089,1739554828.293294
2116,1739554828.293300
1069,1739554828.293305
362,1739554828.293310
1,1739554828.293316
184,1739554828.293321
818,1739554828.293327
1754,1739554828.293332
2762,1739554828.293337
3636,1739554828.293343
4072,1739554828.293348
3973,1739554828.293354
3353,1739554828.293359
2437,1739554828.293365
1426,1739554828.293370
523,1739554828.293375
54,1739554828.293381
91,1739554828.293386
621,1739554828.293392
1562,1739554828.293397
2575,1739554828.293403
3459,1739554828.293408
3998,1739554828.293414
4046,1739554828.293419
3586,1739554828.293424
2628,1739554828.293430
1678,1739554828.293435
708,1739554828.293441
129,1739554828.293446
30,1739554828.293452
446,1739554828.293457
1196,1739554828.293462
2257,1739554828.293468
3671,1739554828.293476
1433,1739554828.293503
486,1739554828.293509
20,1739554828.293515
153,1739554828.293521
861,1739554828.293527
4014,1739554828.293547
4033,1739554828.293553
3458,1739554828.293559
2635,1739554828.293564
1560,1739554828.293569
666,1739554828.293575
110,1739554828.293580
41,1739554828.293585
441,1739554828.293591
1367,1739554828.293596
2313,1739554828.293602
3355,1739554828.293607
3926,1739554828.293612
4080,1739554828.293618
3712,1739554828.293623
2937,1739554828.293629
1944,1739554828.293634
976,1739554828.293639
210,1739554828.293645
0,1739554828.293650
327,1739554828.293656
1015,1739554828.293661
2054,1739554828.293667
2978,1739554828.293672
3774,1739554828.293677
4094,1739554828.293683
3850,1739554828.293689
3163,1739554828.293694
2203,1739554828.293699
1205,1739554828.293705
413,1739554828.293710
13,1739554828.293715
149,1739554828.293721
800,1739554828.293726
1794,1739554828.293732
2800,1739554828.293737
3700,1739554828.293743
4068,1739554828.293748
3981,1739554828.293754
3420,1739554828.293759
2523,1739554828.293764
1387,1739554828.293770
583,1739554828.293775
59,1739554828.293781
67,1739554828.293786
559,1739554828.293792
1416,1739554828.293797
2490,1739554828.293802
3395,1739554828.293808
3990,1739554828.293813
4063,1739554828.293819
3642,1739554828.293824
2771,1739554828.293829
1828,1739554828.293835
827,1739554828.293840
215,1739554828.293845
4,1739554828.293851
321,1739554828.293856
1117,1739554828.293862
2170,1739554828.293867
3135,1739554828.293873
3834,1739554828.293878
4095,1739554828.293883
3825,1739554828.293889
3173,1739554828.293894
2151,1739554828.293900
1101,1739554828.293905
346,1739554828.293911
3,1739554828.293916
195,1739554828.293921
841,1739554828.293927
1782,1739554828.293932
2848,1739554828.293937
3654,1739554828.293943
4076,1739554828.293948
3939,1739554828.293954
3381,1739554828.293959
2409,1739554828.293965
1399,1739554828.293970
547,1739554828.293976
62,1739554828.293981
81,1739554828.293987
641,1739554828.293992
1527,1739554828.293997
2603,1739554828.294003
3480,1739554828.294008
4006,1739554828.294014
4053,1739554828.294019
3609,1739554828.294024
2722,1739554828.294030
1650,1739554828.294035
735,1739554828.294041
142,1739554828.294046
24,1739554828.294052
386,1739554828.294057
1222,1739554828.294062
2158,1739554828.294067
3231,1739554828.294073
3859,1739554828.294078
4093,1739554828.294084
3764,1739554828.294090
3019,1739554828.294095
2035,1739554828.294100
1111,1739554828.294105
318,1739554828.294111
4,1739554828.294116
218,1739554828.294122
937,1739554828.294127
1962,1739554828.294133
2953,1739554828.294138
3723,1739554828.294143
4083,1739554828.294149
3944,1739554828.294154
3341,1739554828.294160
2358,1739554828.294165
